comment,likes_count,is_reply
"CaraNya....,Naikan Dan Bebankan pajak sana sini Buat RakyatBila perlu tagih sampai kerumah Warga(Masyarakat KoNoHa)",0,False
Rendah hati saja biar langkah mu diridhoi Tuhan. Ngomong sewajarnya . Ingat bnyk yg jatuh Krn songong & sombong,0,False
Belum apa apa da sombong kalimatya,0,False
"Jangan sombong dulu pak, mentang mentang dekat dengan Luhut Panjaitan",0,False
Dikira untuk menaikan ekonomi negara kayak mearik katrol timba air! 100% gua yakin dia bakalan gagal!,0,False
Mbok ora sah sombong pak pakkk...buktikan gak usah sok sokan ?!!,0,False
liat aja indo bakal banyak hutang... Bu Sri sudah berjuang supaya anggaran tidak defisit apakah bapak ini bisa kalau tidak menaikan pajak... ??,0,False
BAPAK ANAK SAMA,0,False
"Kalau org songong, spesific aja ga bs betarti dia ga ngerti..",0,False
"Kerja dulu pak, jgn pandai omon2",0,False
Bukti kerjakan dulu baru cakap,0,False
"""sy tau betul bagaimana memperbaiki ekonomi"" hemmm... sombong amat ni orang",0,False
Sombong. Paling juga korupsi Dan pasti kenaikan pajak Berlanjut.,0,False
Tanda2 menteri omon2 ...? Mbacot dulu di depan ...?,0,False
Agak sombong kelihatannya Yuk kita tunggu kinerjanya,0,False
Ngomong gede lah tahu perbaiki ekonomi.,0,False
zlha wong baru sj di Lantik sdh kebesaran Mulut,0,False
Kalau ngomong aja dan teori saja dari hulu sampai juga begitu sama saja semua hanya banyak kowar kowar ujung ujungnya apa ya pinter jadi koruptor,0,False
Jangan sampe hutang,0,False
Jangan sombong2 ntar di bully seluruh indo cuma bisa klarifikasi...,0,False
Make ni orang,0,False
Kerja dulu pak. gak usah kebanyakan ngomong..,0,False
"Maaf dari tampang dan gestur tdk meyakinkan, Smoga saya salah.. Buktikan trlbih dhulu",0,False
"Gali SDA SEBAYAK""NYA DGN MODAL NEGARA,RAMPAS TAMBANG"" YG DIKUASAI ASING YG MEYALAHI ATURAN.KUCURKAN PINJAMAN MUDAH BUAT RAKYAT MENENGAH KEBAWAH AGAR EKONOMI DAN PASAR"" MENGELIAT.",0,False
Benar gak sih anda jago!!!!! Awas tiga bulan gak terbukti.....????,0,False
",,ingin sya perhatkan,,cara bapak ini,,ada sedikit sombong..ingat pak,ini negara besar,,pogram 100 hari,,bapak saya ingin melihat,,",0,False
"Silau banget naik jabatan lu pak , anda tau kan anda punya tanggung jawab besar dan sangat beresiko, kami pantau terus kerja anda pak. Good luck",0,False
KERJA DULU PAK....JNG BARU DILANTIL TRS ANGGAP SEMUA GAMPANG..TUNJUKKAN KERJA ANDA..BARU KOMEN BIASA ORG PINTAR KERJA GAK BYK CAKAP,0,False
PARA PEMBANTU PILIHANE MBAHWO INI KOK RATA2 SONGONG TA? BR BBRP MENIT DIKSH PENGALAMAN JD MENTRI Z SOK TAUNYA MELEBIHI SRIMUL YG BERPENGALAMAN LAMA. MODEL2 BGNI BIASAX MUDAH KESUNGKUR. BLM KERJA APA2 DH BKIN ILFEEL,1,False
"Saya kurang yakin pak ,Bu SM yg senior aj masih kocar kacir menghadapi ekonomi global skrg ini ,Bu SM diganti BPK indek saham lngsung anjlok berarti ragu dgan kemampuan BPK ,kata pepatah tong kosong berbunyi nyaring",0,False
ini orang kayaknya rada2,0,False
"PR buat kalian untuk mengembalikan pertumbuhan ekonomi seperti pada jamannya Pak SBY, yaitu 7%.",0,False
Pada nyinyir sombang sombong...yg pemimpin wajib optimis...kalau jawabnya mencla mencle ...pasar bereaksi Doel. Gub fed USA ... batuk saja ...pasar bereaksi,0,False
"Ini negara gak ad duit ny Habis buat aneh2 Gak ad duit nya bos di benar in ny kyk gmn sebaik ny jgn bnyk ngom dlu sblm berhasil, gagal nti malu eii",0,False
Sombong ...amat..ditunggu kira kira bisa diturunin pajak nggak. ..coba liat nanti,0,False
Korupsi abis samua,0,False
Kuran meyakinkan,0,False
Jngan smpai cman omo2 besar sja,0,False
Haduuuh over confidence ya Pak... Sok atuh pak beresin 62 ya Pak,0,False
Omdo..,0,False
"Dari cara ngomong sama mimiknya terkesan amat sangat sombong bikin kesel masyarakat. Tapi yaa mudah2an kinerjanya bagus nanti,tolong ya pak janji bapak tolong tepati jangan mengecewakan kami masyarakat Indonesia.",0,False
Kerja dulu baru ngomong...,0,False
"Ngomongnya saja sudah tinggi ,ujung "" zonk",0,False
Sepertinya jauh panggang dri api Lum apa2dah dihujat.tongkosong nyaring bunyinya....kita liat aja apa gebrakanya..biasanya omong gede nol,0,False
"asalkan kepalanya jadi taruan saya baru salut,kalau cuma omon2,,basi,bau tau,lihat aja nanti",0,False
Jangan jangan kaburan RSJ,0,False
Jangan sesumbar...mulut bapak akan diminta pertanggung jwban nanti. Dengarkan aspirasi rakyat. Dahulukan kpntingan rakyat. Jngan cerita pengalaman dulu. Lain lubuk lain ikan ny bung. Beda kerja beda polanya. Monggo silahkan kan,0,False
Kpla kau sdh encer ttg ekonomi jgn kepedean kau lombu,0,False
Aduh kok ada firasat buruk ya,0,False
Dari pandangan nya calon korupsi ini,0,False
Teknokrat handal yang nol masalah komunikasi publik jaga mulut nya ya pak nanti rakyat geruduk rumah sampean,0,False
"Tau betul ....,sombong amat ini orang.",0,False
"wah ...mlh curiga aku....jangan"" ky janji gubernur DKI saja....banyak omong tp kenyataan zonk besar....",0,False
Gak perlu menonjol nonjolkan dulu,0,False
sudah paling tepat itu pak ahok.. ini yang diambil titipan partai..,0,False
Menkeu dianggap hebat jika bisa menurunkan pajak pajak dan pajak,0,False
nh bocah baru nongol dah setinggi langit omongannya.,0,False
Sepertinya bapak menkeu yg baru terlalu jumawa. Beliau seolah sok paham semua masalah perekonomian Indonesia. Padahal di negara yg serba ketidakpastian ini segalanya bisa terjadi,0,False
Intinya ga ada..apa sih projeknya dia yg bisa bikin ekonomi rakyat membaik apa cuma omong kosong aja,0,False
Gx meyakinkan.....,0,False
Yg byk omong biasanya kerjanya tdk becus alias korup,0,False
Komunikasi publik jauh kalah kelas sama Sri Mulyani,0,False
"Sombongnya orang ini hati"" Brbicara jgn dombing buktikn dulu",0,False
"Anak kemenkeu ini sombong banget, tapi semoga ayahnya imi ga korup, kita lihat saja trek router nya",0,False
"Jangan sombong pak, hati2 berbicara",0,False
"Pantesan anaknya sombong, lah bakanya aj bgini",0,False
Kok sombong sekali dari gelagatnya kok ada tanda 2,0,False
AMBISI BESAR. Semoga tidak omong doang,0,False
"Kesan pertama sudah sangat mengecewakan, semakin lama semakin bikin muntah. Orang ini sangat sombong.",0,False
Sombong duluan..kita lihat boss..,0,False
Awas blunder..!!,0,False
Alamak jang ini mentri.semoga bisa kerjanya ga cuma bisa korupsi doang.tpi gayamu menyangsikan,0,False
"bpk tinggal pilih, mundur sendiri, apa mau rakyat yg bikin anda mundur.",0,False
Saya cenderung agak sombong,0,False
"Gampang minta aja 1 T, maenin ke bitcoin, ambil selisih Rp.1.000 aja, sekali nutup jd 1rb T tu, timbang ke bumn banyak mulut tangan minta, hasil rugi terus",0,False
Bila sudah Perkataan yg keluar dluan dari mulut. Yakinlah itu Sama dengan kenyataan Perbuatan NOL.,0,False
"Sombong amat 25 tahun kerja, buktikan klu bisa bekerja dengan baik jangan pajakin rakyat miskin.",0,False
Jgn omdo dan seperti srimul yg setiap hari genjotin pajak buat tingkatin ekonomi egara ya pak,0,False
Kayae agak sombong juga ini comennya....,0,False
Semoga ga kayak BOSS NYA,0,False
Bapaknya Blunder Anaknya pun ikutan blunder,0,False
Ya ekonomi mamak mu entah kalau ekonomi Indonesia,0,False
Gak bakal becus lihat saja itu orang morat-marit negara ini,0,False
"IHSG aja anjlok... persepsi investor n asing Uda jelas , Wowo pilih menteri kacau..",0,False
"Kita lihat saja, belum kerja sudah bikin omongan tinggi.",0,False
Sombong x ni mahluk....catat omongan dia suatu saat g terbukti....siap2 aj rakyat ngamuk lagi,0,False
Lidah bisa senjata makan ente.....yang ngangkat apa ga salah,0,False
sok optimis buktikan dulu pak,0,False
Kok gak meyakinkan ya,0,False
"Hati2 pak kalau ngomong, ujungnya nanti cuma omong kosong",0,False
"MOHON CATATA SEMUA JANJINYA. pak menkeu mungkin masih ""HAPPY"" setelah dilantik. jabatan paling Prestisius di negeri ini. DARI KATA2 ANTARA TERLIHAT PERCAYA DIRI SEKALI ATAU KAH SOMBONG SEKALI ? ""saya tahu betul memperbaiki ekonomi"" ""kalau banya duit, banya kerja, ngapain demo, CAPEK"" ""ga usah takut, kita punya senjata, uang cukup banyak""",0,False
"Kalo beneran mau maju mah,kasih yg berkompeten buat memperbaiki perekonomian Indonesia, misalnya kasih ke Ahok untuk menjabat,,,kalo yg ini mah sama aj",0,False
Jago habisin uang rakyat...sama saja,0,False
Wow... menkeu yg baru nih sangat PD sekali jadi terlihat songong banget. Kita lihat 100hr kedepan,0,False
Tidak meyakinkan Cuy,0,False
Jgn sombong dulu....omong doang....nanti ujung2nya di tangkap kpk,0,False
"Wahh mulai sombong wkwkw harapan rakyat nih yg ganti bu Sri, tidak meyakinkan liat aja pilihan kalian guys, bu sri benar pajak, tpi tidak korupsi, kalo ini was2 donk, baru mulai nih. jgn nyeaal yah",0,False
Anak bapak sama sama angkuh ya. Baru baru ini anaknya buat stetment nyeleneh Lihat ajah endingnya apakah akan memakai baju oren,0,False
Biasa nya orang kaya gini tong kosong nyaring bunyinya ...dri ngomong nya aja sombong gitu,0,False
Sepertinya ini orang sombong. Tinggal lihat saja kinerjanya.,0,False
Cocoknya pak anies jadi menteri keuangan,0,False
Juancoookkk....sombonge rek,0,False
"Banyak orang hebat,pemikir keras, tp ga ada guna, Lihat di China,Kurang hebat apa?? Apa yg di tindak pertama kali??hukum mati koruptor,langsung ekonominya meroket beberapa tahun setelahnya.",0,False
"Gayamu pak, gak usah banyak ngomong buktikan dulu bisa kerja apa nggak",0,False
"Sombong amat anaknya juga Sombong, gimana memikirkan orang Kecil",0,False
Tengok mukanya Bai sudah muntah,0,False
Bubarkan JUDI ONLIE...Karena itu sumber masalah dari berbagai masalah di negeri ini...,0,False
Jgan banyak omon2 PK kerja dulu,0,False
Dari ucapannya gua bukan yakin malah tambah makin gak yakin,2,False
Jgn cuma ngomong kerja dulu bos,0,False
Sepertinya salah orang lagi..!,0,False
Belum.kerna belum ada buktinya kok dah berani sombong,0,False
"Jangan pernah percaya DPR yang maunya cuma naikin tunjangan, apalagi dari pdip hadehhhh",0,False
"Mentri baru ngomong nya agak sok,membanggakan diri sendiri..kami rakyat jadi ragu",0,False
...sepertinya secara presentasi cukup jago masukin kucing ke dalam karung lalu dijual 🇮🇩,0,False
"Bikin kebijakan punya penghasilan 1 m di potong 100 jt tiap bulan,, kumpulin duidnya bgkan ke rakyat miskin buat modal boss",0,False
Tong kosong bunyinya nyaring,0,False
"Tadinya optimis, tapi begitu ribut2 ttg postingan anaknya jumawa sebar firnah, lsg ambyar. Anaknya saja gagal berempati dgn org miskin, dan keji bahasanya. Didikan bpk yg bermasalah.",0,False
Blm mulai kerja udah sombong sundul langit Pantas anaknya juga sombong Lihat kedepan mcm mn,0,False
Orang sombong matinya terhina,0,False
"Sepertinya PD banget,,,semoga memang amanah... Semoga keyakinan anda tidak tegoyah degan imin2 dari para Pembajak Kekayaan Negeri Kita...",0,False
"pernah pengalaman di bank dunia ta, pak? kok sombong amat.",0,False
Kesombongan mu akan menghancurkanmu,0,False
Wkekwkkk,0,False
"Ya ampuuuun.., hutang menumpuk, korupsi berjibun, menkeu jangan mabuk.., omongnya seperti presiden saja.., pertumbuhan ekonomi tergantung banyak faktor..",0,False
"Mnding gk usah kebanyakn omong pak buktikan kalo dah berhasil bru ngomong,,, maaf bukn sebagian kecil tp sebagian besar ekonomi ancurrrrrrrrrrrrrrrr",0,False
Omon2 tok raaaa,0,False
"Arogan, NPD, unskilled.",0,False
"Jangan terlalu banyak omong dulu, masih terlalu dini. Buktikan dulu hasil kinerja 3 bulan kedepan. Baru mulai ngomong.",0,False
"menteri begini bahaya blm apa"" sdh sombong .. liat aj nanti kinerjanya",0,False
Tong kosong nyaring bunyinya,0,False
Ngomong apa cuih,0,False
"Indonesia sama aja kayak Manchester United Sebuah club besar yg dulunya Raja sekarang badut, dulu Indonesia besar macan Asia sekarang badut",0,False
Bos pinjol ini mahhhh....yang galbay tambah sengsara wkwkwk,0,False
Ngomong kegedean didik dulu tuh anak ....tambah ga jelas saja,0,False
Sombong sekali lho kang,0,False
"Orang seperti ini gak cocok jadi menteri, cocoknya jadi staff menteri... bahaya sekali omongannya...gak anak gak bapak... sombong amat... kasihan pak prabowo...",0,False
"Org yg sombong biasanya hasilnya NOL,, hati2 dg menteri keuangan baru. Statemennya tdk berkelas.",0,False
"Sombong amat ni Mentri, kita lihat aja gimana kedepannya keuangan negara ini",0,False
jangan omdo,0,False
Sombong lambang kebhancuran pak ... Jd jgn sesumbar dulu...,0,False
Hati2 jg omongan.jgn sombong sok tahudulu ini negara bukan toko klontong ingat bos,0,False
sombong amat komentarnya,0,False
Orang sombong sambil nyopet dan komisi ya,0,False
Baru diangkt kog sdh sombong si ...sok pinter y..,0,False
Sombong ntar gak bisa kerja,0,False
Dari bentuk mulut nya Aja kayaknya ga meyakinkan,0,False
"kita liat 100 hari kedepan & 1 tahun kedepan, bener ga 6% naik, atau bacot doang ni?",0,False
"Yg begini jadi mentri? Bapak anak sama aja.. Belum apa2 sdh sok2an, kita rakyat butuh kerja nyata pak bukan butuh gaya..",0,False
Orang nya sombong banget.. ini salah satu ciri 2.. buntut kan negara,0,False
Dari caranya NGOMONG bapak cukup bahkan sangat sombong. semoga saya salah....,0,False
"ini orang sombong banget, ciri lupa daratan karena kesombongannya....optimis boleh sombong jangan lah...nunggu waktu akibat dari kesombongannya",0,False
Banyak omong itu tanda tak mampu.....Lihat saja 100 hari mentri ini bisa apa....?Sekarang I saja saham ihsg anjlok gegara Ibu Sri lengser,0,False
BELAGU AMAT BRO. SOMBONG BRO.,0,False
Si Mulyani jd nya kerja apaan tu ya skrng?? Apa msh krja d pemerintahan??,0,False
Dari cara ngomong nya kelihatan sombong..awas ya kalau ekonomi ga membaik...kami tunggu,0,False
Kok songong yaaa....bisa bilang sebagian masyarakat Blunder anda,0,False
sangat tidak pantas,0,False
ga meyakinkan banget..,0,False
Biasa yg mulutnya gede otaknya kecil atau bisa jadi ngga ada,0,False
Hei jangan sombong BP tua,0,False
Menteri kewangan ysng sombong. Orang yang sombong akan jatuh dengan sendirinya kerana kesombonganya. PRESIDENT Tolong gantikan menteri ini. Orang yang brrhasil itu bukan hanya omon omon tapi less talk more action. Buktikan menteri kewangan.,0,False
Banyak cakap.,0,False
Mark my words this arrogant guy is a trouble.,0,False
Sombong amat yak.. Lagaknya kayak gmn gt,0,False
Gaya nya sok banget. Biasanya tong kosong nyaring bunyinya. Kesombongan mendahului kehancuran,1,False
"Iya dari cara ngomongnya sudah bisa ditebak isinya , lebih parah ini. Kita lihat sama sama dan kita saksikan apa yang akan tau terjadi ketika menteri seperti ini menjalankan birokrasi nya , saya sih sangat takut dan sangat kawatir",1,True
"Ini mentri baru di lantik, udah keliatan angkuh nya... Mau minta di demo lagi kah ini pemerintah???",0,False
PESIMIS ..SUDAH 80 TAHUN EKONOMI INDONESIA TIDAK LEPAS DARI KEMISKINAN SISTEMIK.. 2025 68% PENDUDUK INDONESIA MISKIN data Bank Dunia.. Dengan KEKAYAAN SDA YANG BERLIMPAH..TERLALU BANYAK OKNUM OKNUM YANG GAGAL MENGELOLA REPUBLIK INDONESIA SELAMA INI..,0,False
"BARU TAK DOAKAN DIBAWAH INI LHO LHA KOK MINTA MAAF, MEMBERI TANDA TAK BAIK,TERLALU SOMBONG",0,False
"Belum apa apa sdh takabur, ini mentri kok g punya akhlak",0,False
"Simple pertanyaanya ""BERANI MUNDUR NGGAK KLU PERTUMBUHAN EKONOMI TIDAK CAPAI 8 % SESUAI TARGET PRESIDEN, UMUR PEMERINTAHAN TINNGAL 4 TAHUN LAGI PRAKTEKNYA 3 THN JADI HRS TUMBUH 1 % PERETAHUN ...BS NGGAK ...POTONGAN MENTERI SUKA NGELES KLU GAGAL...",0,False
pret lah,0,False
"Muka"" korup lg aja",0,False
Dari gaya bicaranya kayanya tong kosong ini,0,False
"Di lihat dari mukanya, Tdk yakin 100% orang ini bisa memperbaiki Ekonomi di Indonesia . Ujung ujungnya akan Korupsi . Itu sudah terlihat dari mukanya. Yg dia pikirkan sekarang, bisa mendapatkan berapa banyak korupsi yg akan dia dapatkan, bukan utk menyelamatkan keuangan negara .",0,False
Gaya pk Mentri miripan Ama PK prabowo lah. Iyakan iya gak sih. Coba dah. Kita pelajari ekspresi tampang nya aja bikin. Optimis orang lahh,0,False
Misalkan. Terkesan. wibawa ada sih. Cuman. Pas di kantor kerja nya aja pas daya tarik nya mulai on banget strong banget loohhh.,0,True
Sombong dan meremehkan.. ini nanya lepas dari mulut harimau masuk mulut buaya,0,False
Kesombongan adalah kehancuran sudh dekat,0,False
"Kita lihat nanti,selama anda tak menaikkan pajak rakyat dan tidak nambah hutang, anda hebat.tapi klw tak bisa, anda sama aja dengan yg lain. Cuma bacot doang yg gede.",0,False
Bacot,0,False
"Gak yakin aku sama menkeu ini, cara bicaranya aja udah kelihatan batasnya...",0,False
Menku baru ucapannya sombong saya liat kerja mu,0,False
Haduhh bacot diawal Makin parah nih dari srimulyani,0,False
Ayah nya terlihat sombong Anak nya nyinyir di medsos,0,False
Omon lg..,0,False
"Jangan sok ngebacot, buktikan dululah.",0,False
Kata mandra sombong amat....!!awas gagal tak picek,0,False
Dari ngomong sombong dan angkuh benar saja Wowo presiden Indonesia hancur 2030 itu kan omongan prabowo,0,False
Sombong amat ungkapan Menkeu yang baru.,0,False
"Gak meyakinkan ni orang becus dibidang keuangan negara,,,kelihatan gedabrussss",0,False
Gaya bicara dan gerak tubuh kog tidak meyakinkan jadi menteri perduitan.,0,False
"omon2 saja,bisa lebih parah lagi",0,False
PAYAH INI ORANG TERLALU KEPEDEAN,0,False
Blm kerja sdh ngomongnya sombong,0,False
Terlalu sombong hasilnya zonk,0,False
"Pertumbuhan ekonomi 5,2 persen..data BPS.. menteri halu...Uda tau la kmana ni org, gak akan jadi apa2, bisa2 krisis Konoha!",0,False
Sombong & banyak omong....tidak meyakinkan....,0,False
Sombong x ne orng,0,False
Dari tampangnya juga ketahuan org ini sombong sekali,0,False
terkutuklah menteri model gini,0,False
"Buktikan, gk usah banyak bacot",0,False
Buktikan Bacotmu,0,False
Mentri ini baru ini songong sok jago ekonomi boro sekali,0,False
Orang berilmu tapi tak punya adab ..kerja dulu baru ngomong .,0,False
"Ni orang kelewat seneng jadi menteri, jadi omongannya ngaco n over claim. Sy perbaiki ekonomi, sy naikkan pertumbuhan ekonomi 6-7 %.",0,False
Lambe mu,0,False
"Dari muka dan gestur serta cara anda berbicara Kayaknya anda tidak bisa memperbaiki apapun, bukan mau menjengkali, kita liat aja 100 hari kerja anda bagiamana apakah anda hanya omon omon "" kalau salah milih pakaian pigi ke pekan bisa tukar lagi, jika salah milih pimpinan mau di protes enggak bisa lagi.",0,False
"Menteri sombong, kita lihat saja hasil nya nanti",0,False
"Jngan omon2 lu, buktikan aja",0,False
Sombong banget ......,0,False
PINJAM DUID KE MBS,0,False
MBS baru uLtah VROOO,0,True
nih orang habis mabok ya??,0,False
"Jangan berlebihan anda bukan Tuhan,anda pun tidak lama menjabat akan turun karena mulut anda itu sombong",0,False
Buktikan dulu jangan sok 2 an ini bukan mengurus RT ? Besar omong biasa Tong kosong ! Belum aksen bualan diucakan pada rakyat ! Ekonomi merangkah hampir krisis + utang ber tambah 2 ! Edan dan error !!! Chan skb Bkt Tinggi ..,0,False
